ID,logFC,AveExpr,t,P.Value,adj.P.Val,B
3-Phospho-Glycerate,0.414139863850575,-0.0151673119243695,1.00717235934133,0.320163849071877,0.500065440455122,-5.94505073205082
2-Octenoylcarnitine,-0.459335042449843,3.07161703479627e-15,-1.0050508414288,0.321171107245341,0.500447140980863,-5.94713051917246
N-Acetydserine,-0.441346879098418,1.06837282076722e-15,-1.00036547825457,0.323403248398247,0.502731115993483,-5.95170899710477
Fucose,-0.392433914882042,5.03648049191933e-16,-0.996841739217375,0.325088892224075,0.504156769028353,-5.95513898944822
Tyrosine,0.40103771223764,-3.06641286436834e-15,0.995196266515468,0.325878065489479,0.504188705096929,-5.95673675462556
SM(d38:0),-0.418839263632987,-0.0466539845805364,-0.983200802101833,0.331670219757926,0.510543327110369,-5.96830874449699
Folic Acid,-0.363780698588875,0.0843942355599578,-0.979245637137538,0.33359509480026,0.510543327110369,-5.97209507235328
PI(16:0/16:1(9Z)),-0.336892426701536,-7.30174023096571e-16,-0.978256336532978,0.334077730519837,0.510543327110369,-5.97303987522272
Methylglyoxal,-0.400210195470866,-2.53876780709206e-15,-0.977709309062026,0.334344801727546,0.510543327110369,-5.97356190840148
Biliverdin,0.349121726696411,-7.80625564189563e-18,0.977061947740183,0.334661042991251,0.510543327110369,-5.97417933262733
LPE (20:4) [M-H]-,-0.386856431237145,-3.35134119529753e-15,-0.976542572585824,0.334914906801766,0.510543327110369,-5.97467440843962
PE(36:3),0.375834387665815,9.28221619937257e-16,0.975007346547392,0.335666059174598,0.510543327110369,-5.97613634523024
1-Methyladenosine,-0.356672783915692,-1.17549199540878e-15,-0.973894082893459,0.336211459316584,0.510543327110369,-5.97719509606758
5'-Phosphoribosyl-N-formylglycinamide (FGAR),0.366891888128117,-8.6036501996863e-15,0.968967388214119,0.338632213358511,0.513031713540839,-5.98186674137167
3-OH-Linoleyl carnitine,-0.395098947385336,5.00756843398638e-16,-0.954452585839025,0.345831565402402,0.522731582728055,-5.99549907095396
DG (36:2) [M+NH4]+,-0.405531510283799,2.85177697428862e-15,-0.951046441438876,0.347535600019157,0.524099663477165,-5.99866974544527
PE (p-36:2) or PE (o-36:3) [M-H]-,-0.322838321152607,1.66244333114444e-15,-0.933031803296994,0.356640156537388,0.535793179543028,-6.01525926038189
3-Hydroxybutanoic Acid,0.32559301187546,-0.125969054080537,0.931558288322901,0.357391721263795,0.535793179543028,-6.01660281489193
2-Phosphoglyceric Acid,0.384085963687671,-0.0206354938895535,0.93087622372231,0.357739958292449,0.535793179543028,-6.01722403669578
PE (36:2) [M+H]+,-0.340153570767872,-1.21604115665974e-15,-0.92754339176683,0.359444770730541,0.537120204098486,-6.02025331891295
Pyridoxal,-0.387124343459359,-0.078365288030346,-0.922400497030795,0.362085860732343,0.539837101455492,-6.02490744242029
Butyrylcarnitine,0.345563993421553,-1.55445679476488e-15,0.90546707982081,0.370870919404403,0.551250609691839,-6.04005668355351
Orotic Acid,0.310584882002758,0.113502004411577,0.90281496255484,0.372259197906626,0.551250609691839,-6.04240503729992
Uracil 5-Carboxylic Acid/Isoorotic Acid,0.310582738244233,0.113502166230366,0.902809185241189,0.372262225752263,0.551250609691839,-6.04241014570396
SM(d38:3),0.361647453086565,-3.65679708735911e-15,0.898270166742161,0.374645992657716,0.553531016178968,-6.04641395389957
TG (52:3) [M+NH4]+,0.359007551767215,1.5011140478786e-15,0.894639034210146,0.376560009881612,0.555108688724354,-6.04960301130931
"PS(18:1(9Z)/20:4(5Z,8Z,11Z,14Z))",0.367374712564344,-3.04877650902924e-15,0.86680233794133,0.391440711503695,0.575751360417991,-6.07363909724413
5-Oxo-Proline,-0.354642182380945,-1.1393519229926e-15,-0.862427914426618,0.393812468208374,0.576614220128448,-6.07734994849207
FA (22:0) [M-H]-,-0.401374388916493,2.54541758041663e-15,-0.861234192579223,0.394461256571034,0.576614220128448,-6.07835945691887
Threonine,-0.372810055656385,4.08035873607678e-15,-0.860860850344651,0.39466430615499,0.576614220128448,-6.07867490964633
Homovanillic Acid,-0.314362067662299,-2.27219863295029e-15,-0.844375691140744,0.40369549636352,0.58849832358771,-6.09247276508031
PC(44:10),0.302306693357339,-0.0277790809639586,0.835848810844276,0.408416920829558,0.593480190189668,-6.09950888224087
"PS(16:1(9Z)/20:4(5Z,8Z,11Z,14Z))",0.367999596502063,1.15243462920726e-15,0.83493967883426,0.408922326167271,0.593480190189668,-6.10025501191766
PC (p-34:1) or PC (o-34:2) [M+H]+,-0.283486282435952,-1.72547161743826e-15,-0.816153260297274,0.419452489147626,0.607419057132103,-6.1154978881822
ADP,0.320930911065567,-0.0420984136908934,0.813846499156974,0.420756808976059,0.607965785657036,-6.11734647525285
Alanine,-0.345233787022493,-7.00481339599435e-15,-0.81118372425053,0.422265504704299,0.608804771617627,-6.11947408406147
Ascorbic Acid,0.38705675705775,-3.99044223590532e-15,0.808516381235514,0.423780088068098,0.609648547747089,-6.12159859366829
Stearoylcarnitine,-0.253787793658617,-0.177542318560661,-0.802894214755315,0.426983294021347,0.612912562096289,-6.12605445317871
LysoPC(14:1),0.246724088742816,0.145189746607075,0.796069125560938,0.43089150959633,0.617172118548455,-6.13142331723999
Glutarylcarnitine,0.265667095309091,-4.45187868051515e-15,0.794094876913776,0.432026023759748,0.617448957704564,-6.13296807205205
Ketoleucine,0.369817523463273,-2.55607890177941e-15,0.787403632995715,0.435884545149151,0.621609264386616,-6.13817605781693
Glutaric Acid,0.289551456337532,3.86554214563499e-16,0.77205928066141,0.444810520289118,0.632962475725947,-6.1499579454261
2-Methylcitric Acid,0.326406489312379,-4.6545522066251e-15,0.765244322264023,0.448809370345753,0.637270447936826,-6.15511867020129
DG (34:1) [M+NH4]+,-0.310806108662067,-1.57859836313889e-16,-0.762122613232015,0.450648173699736,0.638499356257077,-6.15746782038713
Paraxanthine,0.328272306331606,0.00359152347235244,0.744156096731288,0.461316967409428,0.652206747027122,-6.17080691039387
PE(38:3),0.27278521881192,-0.148403077478153,0.741831368953193,0.462708070350888,0.652766654086414,-6.17251031872357
PE(P-40:5),0.285932251592781,-1.67165904961057e-15,0.739310519011759,0.46421927638651,0.652853105938192,-6.17435158372564
Butyric Acid,0.254176218529207,-0.0543516442328229,0.737424649095145,0.465351687923915,0.652853105938192,-6.17572506988313
TG (58:4) [M+NH4]+,0.334324408773526,-2.19211223247603e-15,0.736753697967925,0.465754959724198,0.652853105938192,-6.17621290431021
PI(16:0/20:0),-0.254357430247006,4.08238258013209e-16,-0.733414652839417,0.46776487465743,0.654272404638111,-6.17863423797187
PC(P-40:6),0.238044943523399,1.01958372300537e-15,0.72970545649282,0.470003445705483,0.656004809325099,-6.18131145904983
N-Formylmethionine,0.272853766531862,-1.13537651502682e-15,0.722479886767327,0.474381833978394,0.660710155180098,-6.18648883500099
TG (50:6) [M+NH4]+,-0.327083994384141,-0.138639112199637,-0.715820282739894,0.478437817763196,0.664947475535289,-6.19121630090478
TG (44:0) [M+NH4]+,-0.322201567541016,3.96095193681371e-16,-0.71144438029516,0.481113618985309,0.666717818697304,-6.19429944075261
PC(P-40:1),-0.331218763946386,1.62138820887966e-15,-0.710415034506339,0.481744277534333,0.666717818697304,-6.19502201616701
Methylmalonic Acid,-0.295854393359363,-2.89409699908797e-16,-0.701737709602827,0.487079232051484,0.672212667936254,-6.20107279584777
GlcCer (d42:1) [M+HAc-H]-,-0.345661122655301,2.20859210549781e-15,-0.700627698092628,0.487764070026916,0.672212667936254,-6.20184159269676
Histidine,0.287410023527826,-3.96846907187628e-15,0.698900891731957,0.48883052158014,0.672270067414197,-6.20303522648074
1-Hexadecy2-Arachidonoyglycerol,-0.282224363647093,1.49475339513335e-16,-0.691585001642224,0.493363168970493,0.677084181683354,-6.20806040609649
2-Aminobutyric Acid,-0.270184310331495,2.38264269425414e-15,-0.688875421369265,0.495047841451223,0.677977837144055,-6.20990849793018
Putrescine,-0.311758518456344,1.95539475815002e-15,-0.682510755745963,0.499017587527387,0.680701676586997,-6.21422174564192
Valerylcarnitine,0.244761689198811,2.86807614694832e-15,0.682359642633824,0.499112052497478,0.680701676586997,-6.21432367841158
Dodecanedioylcarnitine,0.313195455939874,-2.28058312975084e-15,0.67842276060109,0.501576582640805,0.681841408104284,-6.21697152759395
3-OH-Stearoylcarnitine,0.231407915598722,-0.186338052558504,0.6770056259565,0.502465360867985,0.681841408104284,-6.21792099832512
PG(16:0/18:1(11Z)),-0.26496938508438,2.34910470705193e-15,-0.676048834361293,0.50306591695499,0.681841408104284,-6.2185609467232
FA (20:1) [M-H]-,0.32252097781045,-2.49203869345793e-16,0.66444671633508,0.510379572467432,0.69032783410028,-6.22625068586176
Taurolithocholic Acid,0.323551630995458,0.00746421719281884,0.661171233513689,0.512454762526214,0.691708486043614,-6.22839810475383
Tryptophan,-0.273338942059548,-8.67361737988404e-18,-0.652284542665739,0.518107902618406,0.697903047469558,-6.23417202101045
Cytosine,-0.235291730593333,0.131265868824025,-0.636776727768122,0.528052709875765,0.707902642365299,-6.24406485797757
3-Hydroxymethylglutaric Acid,0.248408298799621,9.25474974433627e-16,0.636601420500305,0.528165705844676,0.707902642365299,-6.2441753599521
PC(32:0),0.261458611317337,-6.85042300663241e-15,0.635666177405719,0.528768742010666,0.707902642365299,-6.24476437150787
TG (54:0) [M+Na]+,0.280291036622408,-3.16731594655432e-16,0.630680059598831,0.531989883099935,0.708507655954347,-6.24789029920921
Betaine,0.23103501457003,1.86078004856446e-15,0.630358833082783,0.532197756220425,0.708507655954347,-6.24809085831496
N-Acetydglutamic Acid,0.253319718484807,4.07717840970416e-15,0.629952470475495,0.532460784124227,0.708507655954347,-6.24834442918052
Choline,0.246129496031798,5.0913411218471e-15,0.61050171760223,0.545130257321429,0.723063033270392,-6.26029438984095
Sulfite,0.240592883395418,-6.57966158409036e-16,0.609779036545657,0.545603965653725,0.723063033270392,-6.26073130734955
5-Hydroxyindoleacetic Acid,-0.26834150700756,1.51567849706232e-15,-0.603003589028623,0.550055485569851,0.727159129295117,-6.26480291819175
TG (52:5) [M+NH4]+,-0.27481180265022,-2.52113145175296e-16,-0.600712472296759,0.551564963960444,0.727159129295117,-6.26616963854701
Hippuric Acid,-0.2521991353943,-2.92011785122763e-16,-0.600022146161636,0.55202019266611,0.727159129295117,-6.26658043847187
FA (22:6) [M-H]-,0.261795015888567,-2.09901540593194e-16,0.594415556296508,0.555724492136674,0.73057167703739,-6.26989964718979
TG (44:1) [M+NH4]+,-0.257240566245653,-0.0439861306666491,-0.58564869891764,0.561541966896181,0.73674306056779,-6.27502849550923
"PG(16:0/18:2(9Z,12Z))",-0.185181600368361,1.82608557904492e-15,-0.579425515848725,0.565690020140258,0.740703898626765,-6.27862381605108
Indoxyl Sulfate,0.239938804104834,8.72204507692172e-16,0.575047116210268,0.56861757627651,0.741171760738387,-6.28113074062702
TG (56:3) [M+NH4]+,-0.232630103147282,-3.61400724161835e-16,-0.574971218104778,0.568668390800987,0.741171760738387,-6.28117403261264
"PS(18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",-0.199044051031771,-1.9024134119879e-15,-0.572282834029779,0.570469743971394,0.741171760738387,-6.28270385483741
SM (d32:2) [M+H]+,0.256420469304986,-7.58941520739853e-16,0.57099943850891,0.571330679429797,0.741171760738387,-6.28343168529517
"PS(18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",-0.199458702851576,2.18083652988218e-15,-0.570454384116785,0.571696510569548,0.741171760738387,-6.28374030698774
Histamine,0.245191047298873,1.29063426612674e-15,0.567828494712954,0.573460583202742,0.741992391678499,-6.28522308340398
PC (38:4)  [M+H]+,-0.213524053831132,-3.85180891811684e-15,-0.560555656574802,0.578360433530156,0.746859142511382,-6.2892947701434
Phenylpyruvic Acid,-0.223852870729833,-1.1420262883514e-15,-0.555428072443705,0.581827240315523,0.749859861781892,-6.29213441661918
Glutamic Acid,0.224436501181254,5.09141340199193e-16,0.552540110579616,0.583784252526253,0.750906803249455,-6.29372246494759
"PS(14:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",-0.226074158230938,-2.86807614694832e-16,-0.539776922041672,0.592471106604053,0.760589130982894,-6.30064318920049
5-Hydroxyisourate,-0.191220349079944,2.48094369122616e-15,-0.531290723431429,0.598280876555614,0.76654737308688,-6.30515661557274
"PS(16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",-0.178751989809566,1.38199636919486e-15,-0.524809263036625,0.602736202654898,0.770750387800415,-6.30855635752868
TG (53:2) [M+NH4]+,-0.223647279391566,5.7043490301704e-16,-0.521001400407948,0.605360930780532,0.772600720996166,-6.31053453274573
Malic Acid,-0.219789214297038,1.94404677541134e-15,-0.515504303318502,0.60915939428162,0.7759389565995,-6.31336521611641
TG (52:5) [M+Na]+,-0.233145003380605,-1.14086980603408e-15,-0.512003959969044,0.61158384151306,0.777500313485314,-6.31515226204473
2-Methylbutyroylcarnitine,0.181383941168795,1.58495901588414e-15,0.510314527475777,0.612755582426688,0.777500313485314,-6.31601047977149
DG (36:3) [M+NH4]+,-0.214924850113707,-4.60279962292513e-16,-0.506515954618587,0.615393919120384,0.779340561665969,-6.31792990701407
"PI(18:0/22:4(10Z,13Z,16Z,19Z))",0.223862924916283,4.34201286036995e-15,0.502764380114972,0.61800469609828,0.780945960180183,-6.31981170114011
TG (52:4) [M+NH4]+,0.223003969334789,1.58438077472548e-15,0.501275062386489,0.619042529411121,0.780945960180183,-6.3205549175639
TG (56:7) [M+Na]+,0.212364194119093,-2.93059847222832e-15,0.496987496437081,0.622034731836066,0.783214556783991,-6.32268240034263
PC (38:5) [M+H]+,0.171710235768221,-2.93218863541463e-15,0.494510664894823,0.623766228709042,0.783876927150732,-6.32390318108989
PC(36:8),-0.207754659831608,2.29735212335195e-15,-0.492818167915407,0.624950659908281,0.783876927150732,-6.32473391665318
3-Indoleacetic Acid,0.168434400666927,0.106832931495251,0.490251393100024,0.626748844177997,0.784632140802988,-6.32598841265692
PC(P-38:5),0.1632990067683,-2.43728648374741e-15,0.48050113649483,0.63360046704727,0.789738912636661,-6.33069483577781
PS(14:1(9Z)/16:1(9Z)),-0.16566651158936,8.34763392669006e-16,-0.480381753912283,0.633684563021134,0.789738912636661,-6.33075188281138
PS(14:0/14:1(9Z)),-0.218442762604979,-1.64943290507461e-16,-0.478969463934565,0.634679787238374,0.789738912636661,-6.33142568376347
N1-Acetylspermidine,0.188378024317053,-5.68627899396231e-16,0.47760279751958,0.63564351504902,0.789738912636661,-6.33207585203396
PE(P-38:6),-0.160779821673098,2.69749500514394e-15,-0.472170900263915,0.639480240319581,0.793003851889688,-6.3346418390161
Glycinamide,-0.219434801183418,2.79630196312978e-15,-0.467941829644428,0.642474334014589,0.793890697440488,-6.33661953862477
DG (36:4) [M+NH4]+,-0.211520152232443,7.45931094670027e-16,-0.467294091685847,0.642933454400707,0.793890697440488,-6.33692089640941
DG (36:3) [M+Na]+,-0.197457416343207,1.79601703879465e-15,-0.466035449682192,0.643825992436493,0.793890697440488,-6.33750529531284
Guanidinosuccinic Acid,0.178438612400641,-4.09047795635331e-15,0.459940671854169,0.648155506881621,0.796777762178018,-6.3403131146743
TG (54:6)  [M+Na]+,-0.217126586477068,-2.48470225875745e-15,-0.459320809648293,0.648596532016862,0.796777762178018,-6.34059663328258
PS(16:0/18:1(9Z)),-0.158852351068746,1.46728694009705e-15,-0.450852190879966,0.654634639871894,0.802692193936379,-6.34443221859295
Trimethyllysine,-0.189765274116953,2.5705710708183e-15,-0.445061966536248,0.658776649611582,0.803828131018436,-6.34701407049786
PI(40:5),-0.155750195988077,-3.41162283608772e-16,-0.444655237853759,0.65906801247278,0.803828131018436,-6.34719418901195
PS(14:0/16:0),-0.202146507068548,9.48315500200655e-17,-0.443823761140582,0.659663813834004,0.803828131018436,-6.34756189878897
PC(P-36:2),0.15579664878506,-2.6529704359272e-15,0.442709716975975,0.660462443016672,0.803828131018436,-6.3480535028182
TG (54:6)  [M+NH4]+,-0.20700458144595,2.40895266697313e-15,-0.440598173628077,0.661977256277997,0.804179777996974,-6.34898192704376
DG (38:6) [M+Na]+,0.184960339689542,1.21719763897706e-16,0.432431644176912,0.667849393661566,0.809813682517537,-6.35253131023787
PI(34:1),-0.148719011664953,1.7925475918427e-16,-0.428352569584759,0.670790413385075,0.810298447994465,-6.35427956071003
Methylglutarylcarnitine,0.142972732492209,1.00440489259057e-15,0.427557664864322,0.671364153799563,0.810298447994465,-6.35461833871876
TG (58:2) [M+Na]+,-0.203394163079939,3.52293425912957e-16,-0.426739611063091,0.671954810531995,0.810298447994465,-6.35496633192721
N(4)-Acetylcytosine,0.199968588558272,-0.00530967943776827,0.416901527288022,0.67907457297218,0.815791140939318,-6.35909966222215
TG (56:6) [M+Na]+,0.157712252642687,1.07495031394696e-15,0.414792404135778,0.680604843241142,0.815791140939318,-6.35997334823115
PAF C18:1 /PC(O-18:1/2:0),-0.156270740886653,9.91683587100075e-16,-0.414692879104319,0.680677087284744,0.815791140939318,-6.36001446713479
Nicotinamide N-Oxide,0.199781358518439,2.97288235695525e-15,0.413509130997675,0.681536589428037,0.815791140939318,-6.36050278457442
TG (54:4) [M+Na]+,-0.197922186761893,-2.35228503342455e-15,-0.411869726227681,0.682727646914155,0.815791140939318,-6.36117678422275
Keto-decanoylcarnitine,0.181891505556506,-7.97972798949331e-17,0.40936583216267,0.684548356911421,0.816479494788895,-6.36220107562097
SM(d42:0),-0.167386339277504,-6.36065274524829e-17,-0.4057581640819,0.687175029479787,0.817899477194326,-6.36366601261786
TG (56:2) [M+NH4]+,-0.153047261291451,-3.94158085799863e-15,-0.404307297784327,0.68823248690742,0.817899477194326,-6.36425153025386
"PG(16:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",0.172153994601653,-2.52922682797418e-15,0.397231286535551,0.693398856962305,0.82254909614335,-6.36707735339905
PE(P-40:6),0.135354639475446,-3.18263933725878e-15,0.392486974964398,0.696871131246777,0.825175924364415,-6.36894429972024
PI(40:7),-0.131301877350683,1.20968050391449e-15,-0.387307327089013,0.700669569972187,0.826119941426828,-6.37095715120253
Cholesteryl Acetate,0.166239975635052,4.42412310489952e-15,0.386612466881496,0.701179733205583,0.826119941426828,-6.37122516137792
SM(d42:2),-0.155172470086566,4.72480850740216e-15,-0.385737350529162,0.701822438988639,0.826119941426828,-6.37156201773533
Allantoin,-0.165235660472952,-1.19377887205137e-15,-0.384535208030139,0.702705681884405,0.826119941426828,-6.37202352074281
DG (34:2) [M+Na]+,-0.159070307990368,1.31905843308207e-15,-0.382286045631284,0.704359315627433,0.826215633326566,-6.37288313663109
"PG(16:1(9Z)/18:3(6Z,9Z,12Z))",-0.17640087975029,-1.9573463220605e-16,-0.379860523976196,0.706144241857226,0.826215633326566,-6.37380454846592
1-Methylhistidine,-0.154994142132738,-0.0353323090596926,-0.379288408558426,0.70656550350031,0.826215633326566,-6.37402103653297
PS(14:0/14:0),-0.168488548026177,-5.22486061938869e-16,-0.368907794137046,0.71422509946857,0.833428319865858,-6.37789280421883
Uric Acid,-0.123558414412124,-2.14816590441795e-15,-0.366717943775128,0.715844797745159,0.833428319865858,-6.37869595353958
"PG(18:3(6Z,9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",0.165575213517913,3.60330978018316e-15,0.365771711526671,0.71654507988467,0.833428319865858,-6.37904152470862
TG (50:2) [M+Na]+,-0.140863899250211,-4.62592926927149e-18,-0.360673369171623,0.720322483753289,0.836339025384349,-6.38088822094598
FA (15:0)  [M-H]-,0.180716598176554,-7.95659834314696e-16,0.356754730521623,0.723230672324058,0.838206257916472,-6.38229011421972
Deoxyribose,0.155346512874494,1.96298417335742e-15,0.353908059236219,0.72534591969597,0.838206257916472,-6.3832989725926
DG (34:2) [M+NH4]+,-0.146040529412814,2.2840525767028e-16,-0.353345820635961,0.725763955025238,0.838206257916472,-6.38349728016619
Vanillylmandelic Acid,0.162131153963407,3.42897007084749e-16,0.345802631331054,0.731380630889119,0.843208600814169,-6.38612755124302
Lipoic Acid,0.14622559204088,-1.62370117351429e-15,0.342722081772803,0.733678746770615,0.844374136634252,-6.38718550479717
PC(O-34:3),0.116320965895523,-3.69843045078255e-15,0.338489015522823,0.736840696496631,0.845470599217084,-6.38862392109539
GlcCer (d40:1) [M+HAc-H]-,0.126196230928219,1.01192202765314e-15,0.337996192632235,0.737209120049042,0.845470599217084,-6.38879023003697
CPA(18:0)[M-H]-,-0.12517113086441,-7.64217971312616e-16,-0.32866855954372,0.744194002972267,0.851211736624352,-6.39189252631208
TG (53:3) [M+NH4]+,-0.135454680674799,1.87566975839992e-15,-0.326560930654786,0.745775333953401,0.851211736624352,-6.39258155271462
2-Ketoisocaproic acid,-0.138626982648045,-1.01712619808107e-15,-0.326115241771414,0.746109872378778,0.851211736624352,-6.39272669284792
DG (36:4)[M+Na]+,-0.145774868884069,-1.98452365651747e-15,-0.324389862811784,0.747405427279919,0.851211736624352,-6.39328671001565
PE(P-38:5),-0.129814206030076,-3.80049001528586e-15,-0.319251518985351,0.751268096655638,0.85402011900616,-6.39493699475227
TG (58:1) [M+Na]+,-0.153252051066328,6.69603261727048e-16,-0.317647742332285,0.752475043880428,0.85402011900616,-6.39544671447852
PG(16:0/16:0),-0.129394615527513,-2.2664162213637e-15,-0.313998253190893,0.75522386526155,0.855659508828285,-6.39659709595789
4-Hydroxyphenyllactate,-0.117573256553875,3.18292845783811e-15,-0.311584713809876,0.757043534539828,0.856242342514013,-6.39735062056519
Mevalonic Acid,-0.14328464971947,-6.43654689732228e-16,-0.306826900709779,0.760634744918079,0.858039614657745,-6.39881910353417
3-OH-Oleoylcarnitine,0.127985320886471,-8.60025303287918e-16,0.30601440134439,0.761248560565256,0.858039614657745,-6.3990676312709
Adrenoyl Ethanolamide,-0.110353227157913,0.120634818079068,-0.300171096010252,0.765667558510642,0.860777814855464,-6.40083566811958
Melilotate,0.103223566405084,2.79868720790925e-16,0.299332764649403,0.766302201029864,0.860777814855464,-6.40108654364581
TG (56:6) [M+NH4]+,0.11655891599276,-1.53638675855679e-15,0.296248802793902,0.768638254605628,0.861920278423001,-6.402003427628
TG (54:3) [M+Na]+,0.113358880095921,-0.113414252364186,0.293971829670795,0.770364430578706,0.861920278423001,-6.40267432307014
PC(P-34:1),-0.0988481576508051,0.112820388430149,-0.29278981965772,0.771260980844972,0.861920278423001,-6.40302056305482
Glyoxylic Acid,0.123585086528437,6.35953240300339e-15,0.283189702056254,0.77855430141316,0.867011308640673,-6.40578122967249
Dimethylnonanoyl carnitine,0.11266588123391,-5.5395502999526e-16,0.280866828574754,0.780322094000551,0.867011308640673,-6.40643544113797
N-Acetylaspartic Acid,0.0999857152046016,1.81394251471308e-15,0.279195685137939,0.781594627134161,0.867011308640673,-6.40690278140303
TG (54:4) [M+NH4]+,-0.135121079350171,-2.79984369022657e-15,-0.27869135309489,0.781978782738208,0.867011308640673,-6.40704327380862
TG (50:2) [M+NH4]+,-0.107165234714905,-2.51968584885631e-15,-0.278105846230473,0.782424839504998,0.867011308640673,-6.40720606187515
"PS(DiMe(11,3)/DiMe(11,5))",-0.108111127874891,0.0260409809251447,-0.269662654703511,0.788865315667992,0.872673941109954,-6.40951560403023
PS(14:0/18:1(9Z)),-0.0950695619705388,-5.11454304833829e-16,-0.265539041371715,0.792016304223249,0.873436399750935,-6.41061779582223
lysoPC(28:0),0.104441583345477,5.12032545992488e-16,0.265275943826329,0.792217466237509,0.873436399750935,-6.41068754439349
Creatinine,0.0785794781015355,0.149254383662334,0.257212800379345,0.79838938327863,0.877354875159286,-6.41279171948803
Pipecolinic Acid,-0.0895309784979879,8.38594240345122e-16,-0.255787007998157,0.799482129773547,0.877354875159286,-6.4131570640748
N1-Methy2-Pyridone-5-Carboxamide(2-PY),0.121273732181588,1.20982506420416e-15,0.255393404431616,0.799783864855568,0.877354875159286,-6.41325756448045
"PG(18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",-0.0940784577940241,6.01457541179092e-15,-0.239926738970752,0.811664702572456,0.888261254422048,-6.4170846027514
Sorbitol,0.11198541766096,2.06605565988838e-15,0.237806284079828,0.813297135126122,0.888261254422048,-6.41759071245711
"PS(DiMe(11,3)/DiMe(9,3))",-0.102258056529532,0.00506130918193674,-0.235079939934109,0.81539725024514,0.888261254422048,-6.41823485360088
TG (54:5) [M+NH4]+,-0.111452889592157,1.8876682624421e-15,-0.234247191555731,0.816038995789267,0.888261254422048,-6.41843012691242
SM(d40:3),0.091655777300302,-1.29930788350663e-15,0.233653953347199,0.81649624453734,0.888261254422048,-6.41856881543739
PA(40:9)[M-H]-,-0.110311180065417,4.07081775695891e-16,-0.231144597043721,0.818431091409745,0.888892046299325,-6.41915157950711
TG (52:2) [M+NH4]+,0.0929688645451396,-2.43179319274015e-15,0.227371192209267,0.821342748384489,0.889294987229685,-6.42001608976114
"Anandamide (18:2,N-6)",0.0801241401390916,-0.155051395525621,0.226123868120417,0.82230578112379,0.889294987229685,-6.42029873887175
PE(P-36:2),-0.0835402890251541,8.23993651088983e-16,-0.225394565130133,0.822868989707956,0.889294987229685,-6.4204632837683
PI(40:6),0.0774247882843716,3.08780778723872e-16,0.221090179261549,0.826195000167599,0.890880417901057,-6.42142363876757
N-Acetylaspartiylglutamate (NAAG),-0.0924913269692839,1.05908482215626e-15,-0.218232081286002,0.828405256599132,0.890880417901057,-6.42205110839989
Pimelylcarnitine,-0.0912289598550317,1.49301867165737e-15,-0.218225762488709,0.82841014469458,0.890880417901057,-6.4220524866131
"PS(20:4(5Z,8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",-0.0819580570072429,-4.25397564396413e-15,-0.214561830921185,0.831245646069583,0.892466683832482,-6.42284493510152
"PS(18:0/18:2(9Z,12Z))",-0.0762579521842348,3.93626826735346e-15,-0.2060985814063,0.837803994018741,0.898038268098519,-6.42462422818717
2-Aminoadipic Acid,-0.078564660148242,3.90385062239614e-16,-0.202903842620021,0.840282739335014,0.898051427814397,-6.42527731082954
Trimethylamine N-Oxide,0.0940038603788007,-4.30789663200907e-17,0.202554057022386,0.840554232740915,0.898051427814397,-6.42534819724057
Malonylcarnitine,-0.0654236238878425,-6.97358837342676e-16,-0.200434198290876,0.842200026079758,0.898346694485075,-6.42577518987242
TG (54:5)  [M+Na]+,-0.0935464835840281,-2.89337419763965e-15,-0.196151604196078,0.845527080490501,0.900431436366507,-6.4266241356283
TG (56:7)  [M+NH4]+,0.0815655733969744,3.27327863887857e-15,0.191623418383816,0.849048045852701,0.902715588459273,-6.42750186363478
Glycerol 1-Phosphoserine,0.0632551786434452,0.110752583382257,0.180427824441938,0.857766663754968,0.910509597772264,-6.42958414830376
TG (56:8)  [M+Na]+,-0.0747430281126651,-1.76537025738573e-15,-0.172740352156665,0.863763848127453,0.914463032528829,-6.43094150881315
Gluconic Acid,0.07307523428739,-2.05391259555654e-15,0.172080391138723,0.864279085621759,0.914463032528829,-6.43105528694737
"PS(14:0/18:2(9Z,12Z))",-0.0546212890952965,-1.58871758341543e-15,-0.158206514832972,0.875124088555784,0.920456694366571,-6.43334649326798
PC(36:7),-0.0584082151739046,0.136588976159498,-0.156959892753543,0.876099781959929,0.920456694366571,-6.43354295528679
Succinoadenosine,0.0566235248273389,-3.97251675998689e-16,0.156627648326303,0.876359852731885,0.920456694366571,-6.43359505355091
Glucuronolactone,-0.0740622438582431,-7.21644966006352e-16,-0.156541646235367,0.876427174799545,0.920456694366571,-6.43360852132096
"PS(14:0/20:4(5Z,8Z,11Z,14Z))",0.0725218094503092,8.00285763583967e-16,0.155861653323928,0.876959503016931,0.920456694366571,-6.43371474684782
