Gene,logFC,AveExpr,t,P.Value,adj.P.Val,B
F2,-0.170649959516538,20.5468188271471,-1.05840645069178,0.303828835731375,0.612660488609566,-5.79355684263072
ATP6AP2,0.228230696356749,15.1707522461493,1.0565385256193,0.304657991149984,0.612660488609566,-5.79545763643412
GAL,0.430360560767589,11.1213295633202,1.05509354365488,0.305300522659472,0.612660488609566,-5.79692601825122
CON_sp|GELS_HUMAN|,-0.163963577992625,22.4195204108567,-1.05499677408502,0.305343587421321,0.612660488609566,-5.79702429170809
RAB27B,0.402343147448918,14.2649620228826,1.05482123604674,0.305421717181971,0.612660488609566,-5.79720253751834
DNAJA1,-0.349859008249509,9.94197895268297,-1.0543498417215,0.305631600008734,0.612660488609566,-5.79768107416868
LRG1,0.248568489656848,10.4154547042957,1.05225842507878,0.306564030071329,0.612660488609566,-5.7998019074482
PPIA,0.162446996543149,17.1606164035053,1.05175219740033,0.30679003192482,0.612660488609566,-5.80031469795004
MMP3,-0.233118727857275,14.2270791751955,-1.05161113540312,0.306853029403001,0.612660488609566,-5.80045754997799
RAB6B,0.368504477492148,12.5186162066542,1.05091245168564,0.307165194568001,0.612660488609566,-5.8011648509121
C9,0.153918067350598,20.4401068603224,1.04993494901388,0.307602316073375,0.612660488609566,-5.80215371451608
HNRNPH2,-0.356375860606021,11.9901448911851,-1.04795973068486,0.308486960594034,0.612660488609566,-5.80414941431227
ACO1,-0.311357381909831,12.3934179976313,-1.04780430453247,0.308556648965816,0.612660488609566,-5.80430631151099
ATP5F1D,0.49615418906318,10.7990576748567,1.04724249791275,0.308808640190384,0.612660488609566,-5.8048732642704
CDC42BPB,-0.604715926242599,12.0331551244925,-1.04717756836685,0.308837773025289,0.612660488609566,-5.80493877128531
C1S,-0.153943505000118,23.5695862420271,-1.04696398687024,0.308933617485843,0.612660488609566,-5.80515422705984
IGHV2-70,0.181799081546031,14.4463975663273,1.0446161483193,0.309988613412835,0.614062741496805,-5.80752011359477
APOC3,-0.160790011918081,22.880056552198,-1.0424591600508,0.310960123600719,0.615296657124742,-5.80968955155391
SPP1,-0.223536153872414,11.0847980106994,-1.04156175570218,0.311364956871604,0.615407781498747,-5.81059096942003
HLA-DQB1,-0.797195476145043,15.2744366728314,-1.04003649812804,0.312053889350682,0.616079546648719,-5.81212147560904
FCN2,0.332211577857512,13.169225571796,1.03883855271658,0.312595744148173,0.616459763599471,-5.81332215411283
HNRNPU,0.385350677883256,13.8846362455075,1.03718215886063,0.313346071306612,0.617249794482333,-5.81498031263297
MGAT1,-0.17212520747206,15.7022983709806,-1.03562873013668,0.314050924153973,0.617948585431173,-5.81653327079781
TMEM109,0.366911093938476,10.6540537913041,1.03306595287238,0.315216230096553,0.619324591452489,-5.81909077192959
RAB13,0.249562737926686,13.6543482890673,1.03254822768071,0.315452015702996,0.619324591452489,-5.81960675057063
ANG,-0.173941583749392,19.4413255351611,-1.03021375527781,0.316516756257526,0.620724527549481,-5.82193050403101
CCT5,0.330618852280583,11.5061457681313,1.0250841999277,0.318865297727654,0.624636238056948,-5.82702014016431
SWAP70,-0.399612107986438,11.7651695482368,-1.02405223998266,0.319339267194741,0.624871182481949,-5.82804134850496
PLXNB1,0.219481519566571,11.6117121112022,1.02249354265792,0.320056109898376,0.624911876590947,-5.82958207697476
IGLV1-51,-0.181219971641425,18.4549294907035,-1.02246732028739,0.320068179285108,0.624911876590947,-5.82960797924619
FABP5,-0.247322306874858,13.0630713600621,-1.02106186222225,0.320715542726104,0.625483903769694,-5.83099541843745
PRKAA1,0.469229319385647,9.62909975011168,1.01843788976182,0.32192664478575,0.627152900713961,-5.8335812167004
APCS,-0.248223688001459,22.1430343074383,-1.01543086730368,0.323318521964851,0.628557226238749,-5.83653722660888
CTSB,-0.137412160571589,13.5973290441498,-1.0150249909499,0.323506717670942,0.628557226238749,-5.83693562268465
CON_sp|ALBU_HUMAN|,-0.138490257741327,22.1908085504889,-1.01457410392511,0.323715874589814,0.628557226238749,-5.8373780339383
AHNAK,0.169965782069883,16.0366747121262,1.01200865978571,0.324907748404718,0.630178215312448,-5.83989192736946
RPS15,0.440856276074251,12.1984081069082,1.00764758943597,0.32694094999621,0.633425660530528,-5.84415237279482
RPL3,-0.193484366218793,17.6740039451576,-1.00658183532978,0.327439182050256,0.633695346840682,-5.8451910463838
FOCAD,-0.241653825255367,14.4457255897695,-1.00408382065139,0.328609079557393,0.635262897501423,-5.84762175123503
IGHG4,0.220460280329259,21.9480595594597,1.00088050750365,0.330113587856242,0.636467039774015,-5.85073087454041
VPS13C,0.375315962421296,14.4639810687432,1.00058755277797,0.330251421734594,0.636467039774015,-5.85101477327877
SDCBP,0.240323510031752,11.2354550479724,1.00009043495781,0.330485405887428,0.636467039774015,-5.85149635434396
ANXA2P2,0.388855152539106,10.5601143086155,0.999689131145475,0.330674377038397,0.636467039774015,-5.85188496026987
METRNL,-0.191805948312199,13.2768894028898,-0.998667731892254,0.331155688903208,0.636699118642879,-5.85287341327505
CBR1,0.222484387435418,11.1986634692661,0.996605414255877,0.332129008032724,0.637590081167811,-5.85486646124139
ALDOA,0.353417216061689,13.7267113137558,0.996155586741365,0.332341572053476,0.637590081167811,-5.85530069142373
KIF2C,-0.155910296745918,18.3965394728058,-0.994384827900758,0.333179262485666,0.63850314689164,-5.85700835061465
EFHD2,-0.344654969510749,18.6271317185691,-0.991233637546361,0.33467364530591,0.639964287020159,-5.86004053989223
APOM,-0.154327038767419,17.405840925788,-0.990792618252252,0.334883162266542,0.639964287020159,-5.86046421872874
NCK2,0.201247711345432,11.4214318577387,0.989668263542948,0.335417729087176,0.639964287020159,-5.86154360249925
IGHV3-38-3,0.170048727985353,12.4168522535582,0.989091541464352,0.335692158869232,0.639964287020159,-5.86209683230424
IGLL1,0.172163967260251,14.9705759773749,0.988960293280942,0.335754634436639,0.639964287020159,-5.86222269393929
ATP5F1B,-0.262717532120529,13.6380503704058,-0.987625055070617,0.336390683866721,0.640484959034263,-5.86350228396903
CPNE3,0.341497023504112,11.2361417164616,0.985910647702146,0.337208585279201,0.640948216757321,-5.86514297362015
JAK1,0.226232998622,13.1231314678676,0.98534226203826,0.337480053883368,0.640948216757321,-5.8656863564583
AGT,-0.15220675339038,15.9678284608451,-0.984125117832863,0.338061890567444,0.640948216757321,-5.86684901638514
TYMP,0.291797097738266,10.7133018385959,0.984073530609694,0.338086566459527,0.640948216757321,-5.86689826594812
CON_sp|ALBU_BOVIN|,-0.267247064941864,14.8085902306864,-0.980861657570586,0.339625383948492,0.643125707329631,-5.86996004206148
PRH1,0.55550094662782,10.6354056563517,0.978425402585835,0.340795845342571,0.643125707329631,-5.87227646692348
EIF1,0.21170863917008,12.7809243704461,0.978044031604363,0.340979322607656,0.643125707329631,-5.87263861247149
ESM1,0.236009959680291,11.076344553996,0.977029659018189,0.341467670344648,0.643125707329631,-5.87360123326049
RBMXL1,0.279281927698512,12.4387407722291,0.976613045690372,0.341668380431311,0.643125707329631,-5.87399633219957
INF2,0.318657761972193,13.5269707413868,0.974797583747752,0.342543963880369,0.643125707329631,-5.87571627786687
CON_sp|RETBP_HUMAN|,-0.169157826057201,17.6596086554157,-0.97457405471519,0.342651877738999,0.643125707329631,-5.87592784801367
F13B,0.298173183414929,14.3450078229357,0.973888668553445,0.342982910863359,0.643125707329631,-5.87657629446499
SERPINB5,-0.162183457166847,16.588127346494,-0.973519391960471,0.343161358812025,0.643125707329631,-5.87692549881802
IGLC7,0.231849588508092,12.4471008769597,0.972368620283463,0.343717866418213,0.643125707329631,-5.87801295756392
DAZAP1,-0.209903348958127,12.8210951962763,-0.972216722162734,0.343791370295372,0.643125707329631,-5.87815641236106
IGLV2-8,-0.160680314464688,18.377520013456,-0.971716937278992,0.344033294281049,0.643125707329631,-5.87862827453181
IGHV4-28,0.142390056654054,16.2965618303702,0.970627479619128,0.344561061543706,0.643125707329631,-5.87965611002706
TALDO1,-0.135055838320575,17.2863671849183,-0.969011397056521,0.345344973969072,0.643125707329631,-5.88117887668232
SLA2,0.314148777427393,12.0806322569251,0.968561454920457,0.345563446536303,0.643125707329631,-5.88160243273409
SELP,0.260457069791558,12.9958558505799,0.968506056801962,0.345590352087933,0.643125707329631,-5.88165456991023
HABP2,-0.132525048717109,23.7105535283748,-0.96815407830906,0.34576133352451,0.643125707329631,-5.88198576705147
IGHV3-30-5,0.147766991492581,19.5397659852512,0.96808697816941,0.345793935555705,0.643125707329631,-5.88204889322441
UBASH3B,0.359689171018013,12.2086188306201,0.964014817514994,0.347776459117091,0.645295162659791,-5.8858725233322
SLC25A5,0.678856377589607,15.0808685548666,0.963013548677589,0.348265123742095,0.645295162659791,-5.88681046400317
MFAP5,-0.207472886462475,11.6192982361669,-0.96181699478172,0.348849717000992,0.645295162659791,-5.88793018875579
OIT3,0.222934560473909,12.3256328663467,0.961643842816166,0.348934368807868,0.645295162659791,-5.88809211915992
IGHV3-43,-0.356545863061336,11.3567983748142,-0.961301844193566,0.349101609192895,0.645295162659791,-5.88841187662597
NAP1L4,-0.346708941603196,11.480537393908,-0.961194649231486,0.349154039852748,0.645295162659791,-5.88851207933082
SERPINB6,0.499256604072225,10.7323879355091,0.958859132374888,0.350297722623445,0.646731674090357,-5.89069275602313
ACTA1,0.353487663554098,16.6882204386551,0.957257029735779,0.351083747693466,0.647505553478546,-5.89218588125611
DDOST,0.379421695253837,11.403418859359,0.956067947850866,0.351667919552257,0.647905926941267,-5.89329262654241
PCNP,-0.276943458097605,10.3721313205567,-0.954782915527436,0.352299980388511,0.64839360311337,-5.89448728534627
F11R,0.298274369896473,13.4295916374713,0.953741546855289,0.352812763771428,0.648660966725595,-5.89545435500481
EVL,0.540084051440935,13.9794060433145,0.951284883133039,0.354024485253937,0.649290290257191,-5.89773197359086
F9,-0.162626977818518,20.4167878094899,-0.950387315012734,0.354467911224873,0.649290290257191,-5.89856280482013
SH3BGRL3,0.544140851680907,12.2102513217405,0.949167461120254,0.355071165906459,0.649290290257191,-5.89969082513982
CFI,0.159946794854446,14.7209946179485,0.949135312523127,0.355087073862509,0.649290290257191,-5.89972053584067
MPO,-0.273198099547048,17.6521219470043,-0.948653705614254,0.355325443805843,0.649290290257191,-5.90016551282452
SDC1,-0.348751736486583,10.4904610508554,-0.948519722612244,0.355391777774191,0.649290290257191,-5.90028926916346
RPL7A,-0.261565791772584,13.1269127855315,-0.947434128070506,0.355929559936106,0.649290290257191,-5.90129142084225
TMSB4X,0.364194795376496,13.8639694540245,0.946788922572196,0.356249445649977,0.649290290257191,-5.90188654282661
IGKV2D-28,0.158672478999957,19.1967367787934,0.943528892531602,0.357868737605015,0.649290290257191,-5.90488791977826
HNRNPH3,0.255283980902357,12.4443911647651,0.942766652545015,0.358248074127862,0.649290290257191,-5.90558833477524
CHMP6,0.142096808307519,13.1391579656575,0.941942736683599,0.358658412766005,0.649290290257191,-5.90634484811612
COL1A2,-0.255378906883464,14.9252481878789,-0.941316929363379,0.358970300643108,0.649290290257191,-5.90691906039842
SH3BGRL,0.300815653488808,11.2869360080468,0.940948592957288,0.359153957414046,0.649290290257191,-5.90725686791156
TGOLN2,-0.293367655662107,9.56771532565112,-0.940586589657502,0.359334518832122,0.649290290257191,-5.90758875082874
RNASE4,-0.151787032825321,18.5033220588928,-0.940356318203583,0.359449406718784,0.649290290257191,-5.90779980256099
IGHV3-13,0.235567359952446,15.8957289541678,0.940117814126999,0.359568428446736,0.649290290257191,-5.90801835054363
ITPR1,0.411681934136128,10.9770281238637,0.939731750018344,0.359761144615127,0.649290290257191,-5.90837200574096
CDH17,0.615631607848669,13.1833101433541,0.939700562205746,0.359776716074523,0.649290290257191,-5.9084005697001
RGS18,0.313527569625009,13.0622619771568,0.938839540011531,0.360206788792961,0.649402433319282,-5.90918881509197
VARS1,-0.274600129645341,13.1972886904241,-0.937418523213099,0.360917339115508,0.650019493407012,-5.91048829353884
LGALSL,0.32042883454765,11.4105686673626,0.934730593555025,0.362263990038657,0.651779757816748,-5.91294145829575
HMGB1,-0.376427121357263,15.0182811066453,-0.931201370695569,0.364037306705148,0.653540787087285,-5.91615275736115
ASGR1,0.487605452249862,16.1165614765577,0.93118944927405,0.364043306783999,0.653540787087285,-5.91616358622614
VEGFC,0.148144312188325,13.2709352116543,0.929000475839697,0.365146159004268,0.653540787087285,-5.91814981981181
F8,-0.162470547055544,15.7095505144211,-0.928516866953704,0.36539011661777,0.653540787087285,-5.91858806639313
CCL16,-0.148897670725748,15.2077561697221,-0.928348303282718,0.365475174888272,0.653540787087285,-5.91874077027638
SOD2,-0.427248378044144,11.2552044361632,-0.927505708571115,0.365900554419767,0.653540787087285,-5.9195037104655
PRKAR1A,0.328452712527491,12.0380315431749,0.926813545438481,0.366250240002342,0.653540787087285,-5.92012997041902
ANO6,-0.313124616726092,10.5560576673496,-0.926580160085125,0.366368198855824,0.653540787087285,-5.92034103884622
NCAN,-0.34874564016469,12.2736788130928,-0.925695048087425,0.366815790392497,0.653540787087285,-5.92114107621763
CSK,0.218559523028396,14.306434508324,0.924417013044203,0.367462731081673,0.653540787087285,-5.9222950468419
RPSA,0.236711537865641,12.3576657825082,0.924246379096047,0.367549164215746,0.653540787087285,-5.92244900722458
PARP1,0.274141038757514,11.5223417389822,0.923856635679177,0.367746636857794,0.653540787087285,-5.92280057004004
APOC4,-0.207267176858565,18.4105203101459,-0.923245558053169,0.368056397940374,0.653540787087285,-5.92335151368862
GNAS,-0.321964759609755,12.0957435745824,-0.921432159901958,0.368976663875838,0.654516393709402,-5.92498451505488
CON_sp|CATG_HUMAN|,-0.296304811566344,16.4774911266515,-0.920178901222694,0.36961357595205,0.654987913208201,-5.92611139719351
EDF1,0.264475990516341,11.8081411450106,0.919111863308429,0.370156433679509,0.655291981388499,-5.92706973960533
PTBP1,0.23036345241746,13.3017910762903,0.916110974146546,0.371686021033482,0.657105112661421,-5.92975952581815
FGFR1,-0.25464286164591,11.5798598758313,-0.915642449373955,0.371925216741507,0.657105112661421,-5.93017875743521
SNX6,0.226476165469559,12.2021255815964,0.914823138935817,0.372343747652543,0.65718671460674,-5.93091140054422
PLOD3,0.456306069796374,12.0205558505313,0.913108681951096,0.37322057323151,0.657667397946621,-5.93244257240207
LAMA4,0.33802808338112,9.28679086440755,0.91283372868557,0.373361321667147,0.657667397946621,-5.932687888712
CHD4,0.458513055040576,11.2482679940564,0.911179716081202,0.374208761955722,0.658502955983899,-5.93416219951383
WIPF1,-0.201451563968074,13.932236836033,-0.909167283899334,0.375241579113026,0.659487067663105,-5.935952709984
SOST,0.164110120020845,11.9096170723357,0.9086345662071,0.375515299150946,0.659487067663105,-5.93642607922114
DOK2,0.233984033780869,12.322691821126,0.906699813592133,0.37651053516476,0.660010165919158,-5.93814316345787
PDPR,-0.172134509552455,13.806436239902,-0.906011608745477,0.37686497280045,0.660010165919158,-5.93875313896595
YWHAQ,0.43842963334327,12.3566258905809,0.905868167730201,0.376938875558639,0.660010165919158,-5.93888022171885
SPTBN1,0.173227475530506,15.7311757452989,0.904781392865078,0.377499111690521,0.660010165919158,-5.9398424637209
C4B_2,-0.124272971881641,23.2209923645718,-0.904425161721029,0.377682871149206,0.660010165919158,-5.94015764568603
FGL1,0.319856576927623,15.4068215054862,0.902905616757576,0.378467389674899,0.66051731460681,-5.94150082119449
RAB21,0.226467059691977,12.1332417565239,0.90183003231431,0.379023355392657,0.66051731460681,-5.94245032194054
LCP1,-0.13591339335946,13.23653786323,-0.900692631790878,0.379611866379326,0.66051731460681,-5.94345327068455
PDGFC,0.226338700914732,13.6958619433221,0.899976312220075,0.379982815368894,0.66051731460681,-5.94408432236029
HLA-A,0.279790728736028,13.3177302809511,0.89978334879316,0.380082783573616,0.66051731460681,-5.94425423793426
CCL18,-0.148333954111489,18.9214263699877,-0.899521503113402,0.380218465518707,0.66051731460681,-5.94448475524854
SMAP2,-0.247422946563215,11.2830881976483,-0.898466300580526,0.380765572528763,0.660817340721009,-5.9454130888598
MIF,-0.510242216033011,10.9799279036139,-0.897640125228804,0.381194298229077,0.660911528854933,-5.94613923821746
TUBA1A,0.404002858861762,13.6982384375277,0.896886798951072,0.381585500579316,0.660940538294891,-5.94680082744911
CCDC124,0.415094814376816,10.4862914682281,0.895202396268991,0.382461177357386,0.661807821603713,-5.94827827742042
H1-0,-0.286937458684377,14.0559424372731,-0.893063882509199,0.383574858421392,0.663082327869228,-5.95015039341887
IGKV1D-39,0.148170667200954,17.2597581786486,0.892019125849095,0.384119722361403,0.663082327869228,-5.95106351723353
RAB7A,-0.173225394751998,14.7519639229823,-0.891626206748288,0.384324771337235,0.663082327869228,-5.95140667847707
XPNPEP1,-0.313026866363314,10.0441759767473,-0.888053883880128,0.386192357229599,0.665653818857659,-5.95452028058713
TPM1.1,0.404099990235765,11.6946621375068,0.886487748860317,0.387013014139532,0.666417531664658,-5.95588170787027
AZGP1,-0.134987193100039,14.2254890100871,-0.883601738770975,0.388528307565125,0.666800436548125,-5.95838473693718
ACTR2,0.257272282848424,12.9630634636744,0.883494093595564,0.38858490216406,0.666800436548125,-5.95847795294418
EIF4B,-0.800609474370418,12.0071277672397,-0.881526955471773,0.389620086639924,0.666800436548125,-5.96017957896217
MFAP4,-0.202254092016485,9.53761440618272,-0.880980740791307,0.38990784851641,0.666800436548125,-5.96065145345518
PTPRB,0.170845451755807,12.6919988748038,0.880732553039854,0.390038647395933,0.666800436548125,-5.96086577426311
MMP19,-0.179515703059024,14.0358975190367,-0.879218333813304,0.390837291686645,0.666800436548125,-5.96217217063285
BIN2,0.221505675709641,13.9205387239417,0.878801708188393,0.39105722134862,0.666800436548125,-5.96253125448152
EIF2AK2,0.384577030274826,10.7401679420773,0.878734117189922,0.391092909185085,0.666800436548125,-5.96258949553817
RPS6KA3,0.279788935298954,10.8846201370704,0.878296507363712,0.391324017717629,0.666800436548125,-5.96296647106222
LYPLA1,0.243064620262003,12.0602953230262,0.878156393201189,0.391398033184117,0.666800436548125,-5.96308713496713
STAT5B,0.357509791918621,11.2360805820577,0.87749673695519,0.391746621209361,0.666800436548125,-5.96365498274629
IGLV7-46,0.122543424020726,16.5492249564366,0.876893693056933,0.392065471824464,0.666800436548125,-5.96417375540616
SPINK5,0.145033309912214,17.1407663753892,0.876640039471017,0.392199638446239,0.666800436548125,-5.96439186507248
MTSS1,0.523521839768344,11.0294549506201,0.875125101345747,0.393001573256558,0.666800436548125,-5.96569331488945
RPL19,-0.315920708183705,12.6252266628033,-0.874844746203824,0.393150097798149,0.666800436548125,-5.96593393568545
M6PR,-0.868217180411614,12.4655013770777,-0.874599541469705,0.393280030847931,0.666800436548125,-5.96614432998948
SCG5,-0.329892915868349,10.0624525148145,-0.872304829067045,0.394497357602953,0.667102985721014,-5.96811065461436
IGF2R,-0.199473474341122,19.0366545799561,-0.872242605203513,0.394530401273165,0.667102985721014,-5.96816390792122
EIF4A1,0.148966995770909,13.0215687933107,0.872125939396714,0.394592360959058,0.667102985721014,-5.96826374511729
OAF,0.148996717716615,12.9823572015424,0.869637335637352,0.395915546377184,0.667629783417941,-5.97039046084702
IGKV2-40,0.306094113973816,11.832852361255,0.869451170220472,0.396014646897896,0.667629783417941,-5.97054933041272
ENO1,0.147384825878047,15.9802217639253,0.869405907106504,0.396038744044523,0.667629783417941,-5.97058795226729
GSR,0.34155436460198,11.1282516581271,0.86852973562075,0.396505388898412,0.667778636837498,-5.97133520356949
TOR1B,-0.296303133770711,10.6254862031151,-0.866508635137756,0.397583190076589,0.66895551047205,-5.97305628235544
C1RL,0.169752317851466,13.2859965027323,0.86563892767984,0.398047571953959,0.669099013808322,-5.97379575402823
FCN1,-0.387963297538377,15.7570608682904,-0.863597163215397,0.399139168357412,0.670245238339987,-5.97552909254322
CON_sp|CAS1_BOVIN|,-0.261484046012668,14.2089178967634,-0.862484995091289,0.399734592588205,0.670245238339987,-5.97647167702435
SCUBE2,-0.208154824066904,11.5992096992032,-0.862184650969157,0.399895487906916,0.670245238339987,-5.9767260333103
SIRPB1,-0.206164200600738,15.9580312880511,-0.861246525008551,0.400398317022523,0.670245238339987,-5.97751999208096
CCNY,-1.04678326267739,12.6891558610761,-0.860175482142934,0.400972892403736,0.670245238339987,-5.97842547087875
PRKDC,-0.153891418418332,20.1083997379769,-0.860110228469922,0.401007915969986,0.670245238339987,-5.97848060404473
PEBP1,-0.195364787079592,13.4168512602303,-0.859190246913672,0.401501909248574,0.670436016862568,-5.97925749215976
ACSL4,0.308437702475403,10.6964495486936,0.85838563478373,0.401934278446557,0.670523630867839,-5.97993632899439
PTPRJ,0.226729756513716,12.5356159259345,0.855450519836264,0.403514069646882,0.672102188532891,-5.9824076760053
SPTA1,0.320468526510753,12.1650536069618,0.855212963956312,0.403642107560829,0.672102188532891,-5.98260735596846
ILK,0.263621261179778,17.0020534632095,0.853232725118871,0.404710443701564,0.673245931322583,-5.98426988044125
HNRNPD,-0.182412599007674,14.380857344245,-0.849021708206039,0.406988373285452,0.67578938616885,-5.98779348018409
NUCB1,0.170533646389989,12.1252448928362,0.848990722191571,0.407005165720956,0.67578938616885,-5.98781934847922
CD47,0.258661398124862,15.0451257141393,0.84698622795235,0.408092425689001,0.676576667872064,-5.9894909284528
IGFBP7,-0.127901582262083,16.6757482790172,-0.846399913457705,0.408410803721745,0.676576667872064,-5.98997917752923
H2AC21,-0.17886201628846,12.6626137872121,-0.845018014317598,0.409161831389346,0.676576667872064,-5.99112871148907
GLA,-0.319840857332826,9.43672601852531,-0.844160463733898,0.409628336694179,0.676576667872064,-5.99184119527802
TUBB,0.194665245238734,14.1582508847749,0.843131307550587,0.410188647829758,0.676576667872064,-5.99269537485421
ASPH,-0.176473112693361,13.9039637125196,-0.841777294611946,0.410926575475624,0.676576667872064,-5.99381771582479
SLC2A3,0.294889307555664,15.3770535811176,0.841230244072064,0.411224956633055,0.676576667872064,-5.9942706941095
SERPING1,-0.173828592051805,21.3458157602407,-0.840256496221906,0.411756419045219,0.676576667872064,-5.99507632175613
IGLV1-40,-0.161327028938925,14.827978297442,-0.840005444191125,0.411893512527629,0.676576667872064,-5.99528388942626
IGHD,0.137924477277483,17.6688938085884,0.83904386802913,0.412418877812051,0.676576667872064,-5.99607838307441
STXBP3,0.244347010049205,10.8582827926489,0.838799656493965,0.412552373445818,0.676576667872064,-5.99628002697258
FARSA,0.219747476262895,10.8248998613291,0.838749184061227,0.412579967127616,0.676576667872064,-5.9963216949834
NEXN,0.305787193530521,11.9906683059023,0.838660147952583,0.412628646771782,0.676576667872064,-5.99639519397429
MTTP,0.488281065607722,12.6213886435777,0.838262809584974,0.412845932746863,0.676576667872064,-5.99672310762938
WAS,-0.173326936447045,13.9762588502603,-0.836762415608182,0.413667091833663,0.677293522343613,-5.99796005298046
LTBP4,-0.196155995707608,10.5551053414456,-0.835111728829304,0.414571716334774,0.677624967952258,-5.99931853865605
TAOK3,0.236174249373545,10.5532131048072,0.834420078092121,0.414951138118251,0.677624967952258,-5.99988701853182
CFL1,0.161107723533412,19.7059799770579,0.834292228201379,0.415021297652346,0.677624967952258,-5.9999920529712
VNN1,-0.193587495491161,10.1533558548591,-0.832986317353521,0.415738371244824,0.678120744067171,-6.00106406617674
CON_sp|TRFE_HUMAN|,-0.11214995279893,17.3821701216083,-0.832340372557302,0.416093351742066,0.678120744067171,-6.00159374443143
EIF5,-0.308804117240766,15.5471045509299,-0.830215317997402,0.417262549538563,0.679339425690495,-6.00333362179256
PIGR,-0.161407306360247,14.962079284955,-0.829582877017318,0.417610921741749,0.679339425690495,-6.00385063589381
PFKP,0.25143587754713,13.2062066869733,0.827760031612507,0.418616053109686,0.680347452797971,-6.00533875587457
DDX39A,0.35438072370683,10.3202941116167,0.826058557245858,0.419555652115662,0.681247218016691,-6.00672506071737
GALT,-0.183030767192505,17.9926189322463,-0.825193308626715,0.420033980758288,0.681381454579427,-6.00742902463636
PCSK9,-0.16080666605193,14.8466465946187,-0.82406495626132,0.420658280998412,0.681381454579427,-6.00834602370779
FLOT1,0.163883564640102,11.130839314023,0.822960738220964,0.42126979998868,0.681381454579427,-6.00924228507967
GNB1,0.17288114273645,14.8228460671106,0.822364023653431,0.42160049755535,0.681381454579427,-6.0097261578886
PLGLA,-0.13071747647815,21.4242114699516,-0.822223399993456,0.421678454842961,0.681381454579427,-6.00984014160352
STAB1,0.597936130752009,13.6361337135264,0.821725344955051,0.421954634478931,0.681381454579427,-6.01024369927713
HNRNPF,-0.218813312326885,9.42411876903085,-0.820610126766161,0.422573458211474,0.681544716168905,-6.01114650312864
HMGB3,-0.333033239026161,15.3751578527508,-0.820151658442368,0.422828025045298,0.681544716168905,-6.01151731825928
C2,-0.125982285561713,15.7045984096742,-0.819335600892898,0.423281386090501,0.681652962089174,-6.01217688144185
OSTF1,-0.175203832485886,14.4262755787184,-0.818275778920535,0.42387063110504,0.681979638924699,-6.01303255496119
LYN,0.179795090099505,12.4654644607547,0.815749107949569,0.425277520361014,0.683620057775218,-6.01506838640302
GIP,-0.677274072588161,11.1195523997129,-0.813248813841371,0.426672631185522,0.684607714267446,-6.01707722106197
CALR,0.320326671238914,12.337587784483,0.812654970212664,0.427004408233871,0.684607714267446,-6.01755349825547
ACTN1,0.375488476453625,14.9948237815868,0.812053735012493,0.427340481026104,0.684607714267446,-6.01803537502393
NTS,-0.211485831825461,11.7126920321164,-0.811869571000454,0.427443456726757,0.684607714267446,-6.01818291225601
C1QTNF4,-0.167174785509342,16.0623785365639,-0.806915742355701,0.430219280531389,0.688428857785949,-6.022139867468
HSD17B4,0.276220350661869,12.3853047099261,0.804657599628704,0.431488365351703,0.68928770870455,-6.02393613866467
TGFB1I1,0.284837787787012,10.3861020825388,0.803953718519843,0.431884430054628,0.68928770870455,-6.02449509514689
F13A1,0.292983812878873,15.6831202800207,0.802913658474563,0.432470076376116,0.68928770870455,-6.0253201818391
BZW1,0.209873739040423,12.7811202263596,0.802710352332297,0.43258461407851,0.68928770870455,-6.02548135005937
OVCH2,0.124435276892466,16.5090291565886,0.80201632042847,0.432975758161209,0.68928770870455,-6.02603124890573
EPPK1,-0.11602829493106,15.6212421317765,-0.80179739055371,0.433099189208694,0.68928770870455,-6.0262046208402
FHOD1,0.330773149906791,11.2872257693577,0.800343976128138,0.433919173375245,0.689682005063101,-6.02735447361451
DDX1,0.22356939745001,11.0864468400916,0.799453210703473,0.434422204272944,0.689682005063101,-6.02805823457895
FGG.1,-0.23729253379618,10.0638751479747,-0.798716429226402,0.43483855374601,0.689682005063101,-6.0286397880369
ERP29,-0.182128691626051,13.40549938008,-0.798070933370407,0.435203523749107,0.689682005063101,-6.02914887862054
RPS7,0.206930385524536,13.6178891533912,0.797899103785094,0.435300710277787,0.689682005063101,-6.02928433293006
NDNF,0.305273007938826,10.338950423018,0.797167690280574,0.435714548514016,0.689718545405595,-6.02986060724292
EFTUD2,0.819904541964259,19.7400952761374,0.7962354113827,0.436242394328823,0.689935327948363,-6.03059442919415
ASAP1,0.230398508977648,12.0463335709706,0.793136507610201,0.437999830123063,0.692094628618806,-6.03302791954279
LBP,0.129448727471547,21.2226858005126,0.790238546502841,0.43964729942405,0.693417185764821,-6.03529562355869
FCMR,0.166914585153902,11.1735369206903,0.789158235457303,0.440262434367245,0.693417185764821,-6.03613900790396
ADAMTS5,0.25942870843961,10.6350372568008,0.789061906363766,0.440317310668019,0.693417185764821,-6.03621415856446
CXCL12,-0.114133888775953,16.4972301581538,-0.788902185763442,0.440408308919187,0.693417185764821,-6.03633874496564
PROC,-0.162133140826171,19.6451167316467,-0.788036536339365,0.44090170230292,0.693575316011278,-6.03701356635529
CNDP1,0.357559561442247,10.3576294743644,0.785312196391793,0.442456733052563,0.694448484397622,-6.03913283509541
